"(AV06A1) Master MEEF LETTRES CERGY 1";111;"S2 – EC252 Langue et littérature française - Olivier BERTRAND";AV06A1-AVBLLF2M;topics;obertran;7
"(AV06A1) Master MEEF LETTRES CERGY 1";112;"S2 – EC261 Séminaire de recherche linguistique - Marie-Madeleine BERTUCCI";AV06A1-AVBSDR2M;topics;mbertucci;7
"(AV06A1) Master MEEF LETTRES CERGY 1";113;"S2 – EC254 - FLE/FLS - Cécile BRULEY";AV06A1-AVBFLE2M;topics;obelin;13
"(AV06A1) Master MEEF LETTRES CERGY 1";113;"S2 – EC254 - FLE/FLS - Cécile BRULEY";AV06A1-AVBFLE2M;topics;cbruleym;13
"(AV06A1) Master MEEF LETTRES CERGY 1";113;"S2 – EC254 - FLE/FLS - Cécile BRULEY";AV06A1-AVBFLE2M;topics;mbertucci;13
"(AV06A1) Master MEEF LETTRES CERGY 1";114;"S2 – EC245 - Grammaire et didactique de la grammaire pour la leçon orale - Marie-Laure ELALOUF";AV06A1-AVBGED2M;topics;obelin;5
"(AV06A1) Master MEEF LETTRES CERGY 1";114;"S2 – EC245 - Grammaire et didactique de la grammaire pour la leçon orale - Marie-Laure ELALOUF";AV06A1-AVBGED2M;topics;elalouf;5
"(AV06A1) Master MEEF LETTRES CERGY 1";114;"S2 – EC245 - Grammaire et didactique de la grammaire pour la leçon orale - Marie-Laure ELALOUF";AV06A1-AVBGED2M;topics;fravez;5
"(AV06A1) Master MEEF LETTRES CERGY 1";115;"S2 – EC233 - Littérature et didactique des lettres pour la leçon - Nathalie DENIZOT";AV06A1-AVBLIT2M;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";115;"S2 – EC233 - Littérature et didactique des lettres pour la leçon - Nathalie DENIZOT";AV06A1-AVBLIT2M;topics;ndenizot;6
"(AV06A1) Master MEEF LETTRES CERGY 1";116;"S2 – EC241 - Histoire de la langue - Olivier BERTRAND";AV06A1-A2014E51;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";116;"S2 – EC241 - Histoire de la langue - Olivier BERTRAND";AV06A1-A2014E51;topics;obertran;6
"(AV06A1) Master MEEF LETTRES CERGY 1";117;"S2 – EC243 Grammaire et didactique de la grammaire pour l’écrit - Jacques DAVID et Marie-Laure ELALOUF";AV06A1-A2014E49;topics;obelin;8
"(AV06A1) Master MEEF LETTRES CERGY 1";117;"S2 – EC243 Grammaire et didactique de la grammaire pour l’écrit - Jacques DAVID et Marie-Laure ELALOUF";AV06A1-A2014E49;topics;jdavid;8
"(AV06A1) Master MEEF LETTRES CERGY 1";117;"S2 – EC243 Grammaire et didactique de la grammaire pour l’écrit - Jacques DAVID et Marie-Laure ELALOUF";AV06A1-A2014E49;topics;elalouf;8
"(AV06A1) Master MEEF LETTRES CERGY 1";119;"S2 – EC232 - Pratique de l’explication de texte orale - Pierre-Louis FORT et Gaëtane POPESCO";AV06A1-A2014E52;topics;obelin;7
"(AV06A1) Master MEEF LETTRES CERGY 1";119;"S2 – EC232 - Pratique de l’explication de texte orale - Pierre-Louis FORT et Gaëtane POPESCO";AV06A1-A2014E52;topics;pfort;7
"(AV06A1) Master MEEF LETTRES CERGY 1";119;"S2 – EC232 - Pratique de l’explication de texte orale - Pierre-Louis FORT et Gaëtane POPESCO";AV06A1-A2014E52;topics;gpopesco;7
"(7B12A1) DUT MÉTIERS DU MULTIMÉDIA ET DE L'INTERNET 1";120;"Expression Communication Ecrite & Orale - M1106 [EC]";7B12A1-7BFA1COE;topics;jmeyer;5
"(7B12A2) DUT MÉTIERS DU MULTIMÉDIA ET DE L'INTERNET 2";121;"Expression, communication écrite et orale M3106 [EC]";7B12A2-7BFA3CEO;topics;jmeyer;5
"(7B01C1) DUT TECHNIQUES DE COMMERCIALISATION SARCELLES FI 1";122;"Développement des Compétences Relationnelles - M2303 [EC]";7B01C1-7BGC2DCR;topics;jmeyer;5
"(7B01C1) DUT TECHNIQUES DE COMMERCIALISATION SARCELLES FI 1";123;"Séminaire de rentrée_Conception d\'un diaporama";7B01C1-72015E2;topics;jmeyer;1
"(7B12A1) DUT MÉTIERS DU MULTIMÉDIA ET DE L'INTERNET 1";124;"PPP - M1108 [EC]";7B12A1-7BFA1PPP;topics;jmeyer;5
"(7B12A1) DUT MÉTIERS DU MULTIMÉDIA ET DE L'INTERNET 1";125;"PPP - M2108 [EC]";7B12A1-7BFA2PPP;topics;jmeyer;4
"(7B12A2) DUT MÉTIERS DU MULTIMÉDIA ET DE L'INTERNET 2";127;"PPP M3108 [EC]";7B12A2-7BFA3PPP;topics;jmeyer;5
